seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_5782,29224,29449,226,*,5,4.37313747707991,-2.3899097346896,-43.4675219451809,0.000412201154163232,0.00226349054829985,101079,101083,5
scaffold_5855,96206,97274,1069,*,18,15.4971141841477,-2.08165771015354,-24.6491115965705,0.000412201154163232,0.00226349054829985,104479,104496,18
scaffold_5360,160387,162082,1696,*,9,7.8995586576111,-2.32048755264198,-22.3667345605637,0.000412201154163232,0.00226349054829985,72082,72090,9
scaffold_5192,177299,177449,151,*,8,6.81379354251289,-2.1908830516294,-22.0669647072143,0.000412201154163232,0.00226349054829985,54267,54274,8
scaffold_5338,69320,71517,2198,*,30,22.0704029592425,-1.74226423808226,-21.3658790382973,0.000412201154163232,0.00226349054829985,69934,69963,30
scaffold_4969,452554,454149,1596,*,8,6.81995896873774,-2.11413423802296,-20.754428242226,0.000412201154163232,0.00226349054829985,13030,13037,8
scaffold_5524,39616,40525,910,*,7,6.28290564930089,-2.20394194062622,-19.3184290607819,0.000412201154163232,0.00226349054829985,84441,84447,7
scaffold_5416,238167,238258,92,*,7,4.95480481814739,1.85547464715295,17.9946370622386,0.000412201154163232,0.00226349054829985,77004,77010,7
scaffold_4952,675869,676023,155,*,5,4.61015918953058,-2.25046369706983,-17.4565935989088,0.000412201154163232,0.00226349054829985,8626,8630,5
scaffold_4978,328624,329859,1236,*,24,15.0059696407252,-1.57870403582486,-16.9215497430045,0.000412201154163232,0.00226349054829985,15961,15984,24
scaffold_4999,601443,601587,145,*,10,7.87280421825544,-1.95797331631368,-16.1690348035811,0.000412201154163232,0.00226349054829985,20947,20956,10
scaffold_5623,87101,87625,525,*,8,5.78733584865813,1.87454527200207,16.1613287909715,0.000412201154163232,0.00226349054829985,91900,91907,8
scaffold_5338,67350,68256,907,*,10,8.31367574814321,-2.00486116123473,-16.0687882944456,0.000412201154163232,0.00226349054829985,69924,69933,10
scaffold_5160,179953,180032,80,*,5,4.3397454028457,-2.21337415104253,-15.7507739154555,0.000412201154163232,0.00226349054829985,49917,49921,5
scaffold_7083,15441,15667,227,*,10,7.62754564664657,-2.01490812496525,-15.6686682461169,0.000412201154163232,0.00226349054829985,135671,135680,10
scaffold_5599,77922,79714,1793,*,8,6.54640501046569,-1.92866725190035,-15.632986598843,0.000412201154163232,0.00226349054829985,90399,90406,8
scaffold_5164,291786,292165,380,*,5,4.08228931424882,-2.0657553239542,-15.260013739218,0.000412201154163232,0.00226349054829985,50575,50579,5
scaffold_5277,49962,50028,67,*,6,4.99223821416599,-1.91937779368489,-15.0912848997673,0.000412201154163232,0.00226349054829985,63940,63945,6
scaffold_5661,73165,74037,873,*,6,4.87045679790436,-2.11194690913213,-15.0594976624334,0.000412201154163232,0.00226349054829985,94360,94365,6
scaffold_5597,162504,162525,22,*,7,6.05464955632202,-2.04435762444332,-14.4854216575956,0.000412201154163232,0.00226349054829985,90329,90335,7
