seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_11,5039907,5042306,2400,*,136,28.102807253799,0.581921899138623,15.7732632135952,4.64209451304429e-05,0.0191892581932968,36523,36658,136
scaffold_6,15744699,15747070,2372,*,159,21.1249398976053,0.324192749088044,13.6584177243333,4.64209451304429e-05,0.0191892581932968,316316,316474,159
scaffold_4,7190574,7190595,22,*,6,1.86998723910909,1.11248385302277,12.5830537775115,4.64209451304429e-05,0.0191892581932968,238965,238970,6
scaffold_10,11297878,11298429,552,*,114,14.6262022380131,-0.408021820513527,-12.5799499449339,4.64209451304429e-05,0.0191892581932968,21544,21657,114
scaffold_3,4311830,4311955,126,*,28,5.2641736449089,-0.642377643960316,-12.3686965494686,4.64209451304429e-05,0.0191892581932968,208551,208578,28
scaffold_6,4857308,4857317,10,*,6,2.04835666761571,-0.774423395320187,-11.8958791714233,4.64209451304429e-05,0.0191892581932968,301952,301957,6
scaffold_10,18513201,18513266,66,*,8,4.14101870082841,1.34159465880377,11.3113742944359,4.64209451304429e-05,0.0191892581932968,30588,30595,8
scaffold_16,5233,5253,21,*,6,1.98779858133852,-0.87165789907005,-11.0671312469242,4.64209451304429e-05,0.0191892581932968,170047,170052,6
scaffold_9,1179848,1180505,658,*,83,13.3346856486693,0.467393892082055,10.7579752829127,9.28418902608857e-05,0.0341142367880832,369283,369365,83
scaffold_6,15737293,15737721,429,*,57,7.12659330929174,0.361571479862692,9.57267136364035,0.000185683780521771,0.0348895603514488,315970,316026,57
scaffold_2,13403436,13404038,603,*,35,11.1890675702541,0.925723025300812,9.20548705924434,0.000185683780521771,0.0348895603514488,191759,191793,35
scaffold_11,5043348,5043438,91,*,15,3.99717986859129,0.705261781097755,9.13364644589356,0.000232104725652214,0.0348895603514488,36659,36673,15
scaffold_1140,4911,6538,1628,*,56,7.72976207889318,0.534373915202669,8.88218227186183,0.000232104725652214,0.0348895603514488,89868,89923,56
scaffold_6,8957134,8958037,904,*,56,13.3265740031722,0.556990607557851,8.82922168430286,0.000232104725652214,0.0348895603514488,307051,307106,56
scaffold_12,25171440,25171490,51,*,5,4.70852974475719,-1.61842563040965,-8.80994338806703,0.000232104725652214,0.0348895603514488,115690,115694,5
scaffold_8,10703900,10703966,67,*,14,3.43421559609691,-0.66362439487443,-8.79716536808996,0.000232104725652214,0.0348895603514488,348803,348816,14
scaffold_443,14028,14050,23,*,8,4.22025799842002,1.26145695356323,8.65109314192873,0.000232104725652214,0.0348895603514488,276484,276491,8
scaffold_4,19494105,19494192,88,*,15,3.22001235687467,0.570987743022818,8.50325817239826,0.000232104725652214,0.0348895603514488,274052,274066,15
scaffold_3,11072962,11072987,26,*,5,1.78842802026577,1.27626117449296,8.47017743717096,0.000232104725652214,0.0348895603514488,216073,216077,5
scaffold_6,13690630,13690687,58,*,9,4.13582598777066,1.44527208790405,8.40776889361283,0.000232104725652214,0.0348895603514488,313629,313637,9
scaffold_2222,4092,4176,85,*,22,2.93859498443554,-0.455832560055864,-8.35048269030666,0.000232104725652214,0.0348895603514488,197868,197889,22
scaffold_3,4320847,4320925,79,*,10,3.28436721259887,-0.897932634949259,-8.28685710980655,0.000232104725652214,0.0348895603514488,208774,208783,10
scaffold_11,5037201,5037249,49,*,16,2.89805476846169,0.576860050176408,8.1278467660887,0.000278525670782657,0.0400471475338368,36435,36450,16
scaffold_4,10131778,10131836,59,*,9,1.54248163009839,0.605894132320042,7.85796273837718,0.000417788506173986,0.0531394842275912,261893,261901,9
scaffold_3,5237602,5237661,60,*,9,2.79612413269915,-0.849158832431791,-7.76004677378759,0.000417788506173986,0.0531394842275912,209796,209804,9
scaffold_10,2372138,2372165,28,*,5,3.25721966781509,-1.68433062218006,-7.75378190856979,0.000417788506173986,0.0531394842275912,14716,14720,5
scaffold_12,17864265,17864360,96,*,19,5.51722717525502,-0.793592053624616,-7.6629213763064,0.000464209451304429,0.054826451980848,108128,108146,19
scaffold_9,7060764,7061426,663,*,35,4.86380345789573,-0.374469583901818,-7.62558828216265,0.000464209451304429,0.054826451980848,377509,377543,35
scaffold_8,21999813,22000254,442,*,38,7.7176191019718,-0.454966451909954,-7.5160796550346,0.000510630396434871,0.055823296562318,364625,364662,38
scaffold_14,5471254,5471436,183,*,11,3.12468925875419,0.754756656313902,7.43159380402318,0.000510630396434871,0.055823296562318,154232,154242,11
scaffold_8,20412367,20412495,129,*,27,3.19530593780897,0.365912522931259,7.35363936910864,0.000557051341565314,0.055823296562318,363193,363219,27
scaffold_6,4550546,4550589,44,*,5,0.815617431836816,0.505846058033383,7.34414900245841,0.000557051341565314,0.055823296562318,301874,301878,5
scaffold_10,17696546,17696659,114,*,26,4.49815771630842,0.444487736110185,7.34204680192818,0.000557051341565314,0.055823296562318,29843,29868,26
scaffold_12,5841464,5841558,95,*,14,3.13718424242351,-0.622375021631679,-7.15965718625743,0.000603472286695757,0.057019510060082,95344,95357,14
scaffold_13,7950892,7951019,128,*,28,3.38096927877363,-0.453945069248297,-7.11053675675992,0.000603472286695757,0.057019510060082,127451,127478,28
scaffold_2,11208997,11209165,169,*,15,1.83453759643692,-0.439370745592084,-7.08039602744686,0.0006498932318262,0.0580864031797093,188559,188573,15
scaffold_4,8546416,8546534,119,*,17,3.29042810030538,0.620248692978433,7.05867225825742,0.0006498932318262,0.0580864031797093,259563,259579,17
scaffold_11,3572135,3572302,168,*,23,2.52293321491961,0.413393738894014,6.97955434080297,0.000742735122087086,0.0629801294549229,32090,32112,23
scaffold_4,13695200,13696575,1376,*,63,12.5858495276485,0.409331860811258,6.974273005921,0.000742735122087086,0.0629801294549229,268031,268093,63
scaffold_8,2548406,2548792,387,*,29,3.82191857269852,0.377572282140156,6.96332033610356,0.000835577012347971,0.0667452458897281,342167,342195,29
scaffold_11,10659134,10659230,97,*,15,2.40037383892009,-0.570736079782795,-6.92371181421485,0.000835577012347971,0.0667452458897281,49372,49386,15
scaffold_6,6501209,6501221,13,*,7,2.50440073852159,0.881658917540425,6.88103788957987,0.000928418902608857,0.0667452458897281,303919,303925,7
scaffold_9,10243268,10243317,50,*,8,2.69289785443785,-0.851525716400448,-6.87390350052812,0.000928418902608857,0.0667452458897281,382052,382059,8
