seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_6279,90365,90819,455,*,105,17.1351426403304,0.431909772918014,14.6407171888251,1.62150767783885e-05,0.0224335587229006,730530,730634,105
scaffold_7062,18153,18212,60,*,8,6.70604484248358,1.9931097378747,13.7839930088233,1.62150767783885e-05,0.0224335587229006,824370,824377,8
scaffold_4978,329206,329738,533,*,93,14.142974567163,-0.586193793398651,-13.4490931542337,1.62150767783885e-05,0.0224335587229006,94863,94955,93
scaffold_6351,33992,34038,47,*,8,1.41676471887652,-0.584089568748566,-13.1777510200549,1.62150767783885e-05,0.0224335587229006,743791,743798,8
scaffold_6732,44419,44723,305,*,79,8.19898675377316,0.322992429756903,12.8254734088551,1.62150767783885e-05,0.0224335587229006,794122,794200,79
scaffold_4978,323037,323723,687,*,87,28.038736707615,0.848849839156621,12.682213604406,1.62150767783885e-05,0.0224335587229006,94526,94612,87
scaffold_5184,270660,270718,59,*,7,5.57172405753089,1.7511848760317,12.1311000559757,3.24301535567771e-05,0.0299114116305341,318938,318944,7
scaffold_5680,86218,86241,24,*,8,6.17129093325285,1.91686086251461,11.6784569275427,3.24301535567771e-05,0.0299114116305341,577583,577590,8
scaffold_5579,79907,79947,41,*,5,2.07059413491745,1.96782676624129,11.4471874792301,3.24301535567771e-05,0.0299114116305341,537329,537333,5
scaffold_4982,854579,854714,136,*,24,2.98867328008348,0.320477166622286,10.1703047196002,0.00011350553744872,0.0420629226054385,101211,101234,24
scaffold_5854,106246,106322,77,*,17,9.11984368945564,1.27172827870272,9.78669843134019,0.00011350553744872,0.0420629226054385,631137,631153,17
scaffold_6526,8253,8380,128,*,19,3.04500208328651,0.376592078608997,9.74680432890949,0.00011350553744872,0.0420629226054385,768034,768052,19
scaffold_5816,205267,205336,70,*,19,10.2538661646948,-1.28219292971717,-9.57678214777604,0.000129720614227108,0.0420629226054385,619078,619096,19
scaffold_5100,471206,471228,23,*,6,3.56959275417324,1.53450592964342,9.54102687899779,0.000129720614227108,0.0420629226054385,249553,249558,6
scaffold_5400,135481,135555,75,*,16,8.85482614917882,1.19079168627559,9.44285825714325,0.000129720614227108,0.0420629226054385,454404,454419,16
scaffold_6732,40521,41599,1079,*,71,10.1742961954801,0.389264234638295,9.32246676608656,0.000129720614227108,0.0420629226054385,793952,794022,71
scaffold_4992,308901,308934,34,*,5,4.02490970986653,1.83104250413161,9.19191697961945,0.000145935691005497,0.0420629226054385,115554,115558,5
scaffold_6090,39320,39515,196,*,27,3.28606727784696,0.387941005105955,9.13174369651284,0.000162150767783885,0.0420629226054385,690309,690335,27
scaffold_5247,66420,66863,444,*,95,12.2319899452522,0.391937838989209,9.09220552212819,0.000178365844562274,0.0420629226054385,362824,362918,95
scaffold_5340,127758,127853,96,*,21,9.06365130222879,1.37203519170862,8.91569627529774,0.000194580921340663,0.0420629226054385,421131,421151,21
scaffold_5066,9544,9556,13,*,5,4.0492488855767,-1.85566345204993,-8.86610883408828,0.000210795998119051,0.0420629226054385,217748,217752,5
scaffold_4978,349900,350171,272,*,36,7.29834687969622,-0.531512403957338,-8.81250508567848,0.000210795998119051,0.0420629226054385,95497,95532,36
scaffold_5100,338736,338820,85,*,14,5.10545898597461,1.13836293163256,8.78703865165167,0.000210795998119051,0.0420629226054385,249384,249397,14
