seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_8,8934043,8934229,187,*,11,8.03791574635373,-2.06315367720966,-18.8048934038453,0.000699790062981106,0.0102169349195241,81873,81883,11
scaffold_11,10659095,10659292,198,*,5,4.58081489964208,-2.32150027607219,-18.6771936668124,0.000699790062981106,0.0102169349195241,12644,12648,5
scaffold_10,6987264,6987405,142,*,10,8.36315959802103,1.93460401788626,12.6301662244714,0.000699790062981106,0.0102169349195241,4733,4742,10
scaffold_4,14692844,14693101,258,*,7,4.55675123552256,1.89296767534198,12.3682296798892,0.000699790062981106,0.0102169349195241,64052,64058,7
scaffold_8,13808096,13808129,34,*,5,4.54937509173881,-2.14973822750431,-11.9138170380799,0.000699790062981106,0.0102169349195241,84693,84697,5
scaffold_6,15744703,15746112,1410,*,16,8.16535585283586,1.26497297822294,11.0113316194002,0.000699790062981106,0.0102169349195241,74924,74939,16
scaffold_8,8937163,8937305,143,*,14,8.05869330808584,-1.59171366685865,-10.7735497852934,0.000699790062981106,0.0102169349195241,81891,81904,14
scaffold_2,2449088,2449170,83,*,5,3.61022481197596,1.94755379214818,10.4620749281575,0.000699790062981106,0.0102169349195241,43130,43134,5
scaffold_11,16276413,16276566,154,*,19,9.40277271715788,-1.33194223086977,-10.0056262569178,0.000699790062981106,0.0102169349195241,19488,19506,19
scaffold_8,4606458,4606534,77,*,6,4.00624833402794,1.62185507211972,8.70501164304471,0.000699790062981106,0.0102169349195241,81260,81265,6
scaffold_6,15052252,15052502,251,*,7,5.64250702459546,1.71639568306561,8.43536085146225,0.000699790062981106,0.0102169349195241,74592,74598,7
scaffold_7,5821749,5821884,136,*,9,6.86248309311575,1.99110581367822,8.3116207401417,0.000699790062981106,0.0102169349195241,76727,76735,9
scaffold_3526,2394,2431,38,*,5,0.730180038476523,0.560912222527241,8.19297237729316,0.000699790062981106,0.0102169349195241,53988,53992,5
scaffold_8,21818856,21818878,23,*,5,3.28413053971838,1.70153818008388,8.17871284049075,0.000699790062981106,0.0102169349195241,86076,86080,5
scaffold_5,3747528,3747580,53,*,6,4.20547959277228,1.96697514817674,8.1761872898334,0.000699790062981106,0.0102169349195241,66727,66732,6
scaffold_13,2497745,2498143,399,*,6,3.04553810160457,1.42882740623659,8.06208579291501,0.000699790062981106,0.0102169349195241,29994,29999,6
scaffold_4,17867710,17867756,47,*,5,3.06643396197164,-1.33156995005019,-7.99212983066851,0.000699790062981106,0.0102169349195241,64850,64854,5
scaffold_7,17488869,17488979,111,*,5,4.47149916531676,-2.282239376521,-7.97021201562386,0.000699790062981106,0.0102169349195241,80271,80275,5
scaffold_6,2315072,2315452,381,*,8,2.30566533562827,1.02849519990168,7.80229429644291,0.000699790062981106,0.0102169349195241,71166,71173,8
scaffold_4,13390408,13391054,647,*,13,4.03149425421415,0.828084115475905,7.2930665303778,0.000699790062981106,0.0102169349195241,63756,63768,13
scaffold_10,18512935,18513262,328,*,5,2.26199664092735,1.17334797867294,7.2133104154207,0.000699790062981106,0.0102169349195241,7773,7777,5
scaffold_6,7770816,7771870,1055,*,15,4.67249701565084,-0.885787250499194,-7.15357551609857,0.000699790062981106,0.0102169349195241,72409,72423,15
scaffold_4,7619917,7619967,51,*,6,3.54910243518386,1.44578897773306,6.93413582626033,0.000699790062981106,0.0102169349195241,57071,57076,6
scaffold_3230,994,1848,855,*,6,1.91032176992225,1.00116053050325,6.58716798363731,0.000699790062981106,0.0102169349195241,53380,53385,6
scaffold_3,6654537,6655202,666,*,8,4.15054785648876,-1.43977026836479,-6.55253463240767,0.000699790062981106,0.0102169349195241,50502,50509,8
scaffold_4,10672352,10672616,265,*,14,5.57702482956118,0.711241773017307,6.45779362261118,0.000699790062981106,0.0102169349195241,62410,62423,14
scaffold_10,10487907,10487991,85,*,5,0.69485775202733,0.357348212802996,6.42160809205323,0.000699790062981106,0.0102169349195241,5541,5545,5
scaffold_2,9105802,9105854,53,*,5,1.68076353857117,0.511147424965485,6.41134833147766,0.000699790062981106,0.0102169349195241,44890,44894,5
scaffold_11,13331744,13333326,1583,*,22,2.94306169482612,0.486543075991408,6.3842265401231,0.000699790062981106,0.0102169349195241,18172,18193,22
scaffold_14,5471227,5471702,476,*,5,3.29343955810489,1.47047547769766,6.33487310421419,0.000699790062981106,0.0102169349195241,38153,38157,5
scaffold_10,11297773,11298134,362,*,11,1.2995638170146,-0.593870819231441,-6.10191218662661,0.00139958012596221,0.0197747127474661,5793,5803,11
scaffold_2,13403227,13403968,742,*,16,4.40897113897419,0.81453354496807,5.98151198075074,0.00349895031490553,0.0431026941917425,46279,46294,16
scaffold_6,6207759,6207809,51,*,6,2.01071944727664,-1.1471974440942,-5.97895679173732,0.00349895031490553,0.0431026941917425,72028,72033,6
scaffold_11,15703093,15703215,123,*,7,2.52684687870332,0.967163445344885,5.79984430444925,0.00419874037788663,0.0431026941917425,19329,19335,7
scaffold_1,9136494,9136864,371,*,10,1.35911154235312,0.739834601662237,5.66830798940914,0.00419874037788663,0.0431026941917425,1375,1384,10
scaffold_4,3112786,3112983,198,*,5,2.87908518482766,-1.61942991090649,-5.63467106285623,0.00419874037788663,0.0431026941917425,55489,55493,5
scaffold_11,24262657,24262713,57,*,5,1.78859502119969,-1.21131920260592,-5.58559173948114,0.00419874037788663,0.0431026941917425,22776,22780,5
